event_id,user_id,username,department,job_title,resource,action,timestamp,source_ip,location,success,is_anomaly,anomaly_type
E002869,U0150,kimberly99,Engineering,Engineering Manager,company_news,read,2025-10-06 14:02:33.254186,192.168.186.181,"Tokyo, JP",True,False,
E002870,U0088,ntorres,Marketing,Marketing Manager,crm_system,read,2025-10-06 14:09:35.254186,192.168.93.100,"Sydney, AU",True,False,
E002871,U0070,kcaldwell,Finance,Accountant,analytics_dashboard,read,2025-10-06 14:12:23.254186,192.168.145.121,"New York, US",True,False,
E002872,U0019,jenniferross,Legal,General Counsel,employee_directory,read,2025-10-06 14:17:17.254186,192.168.150.101,"London, UK",True,False,
E002873,U0004,helenpeterson,Product,Product Manager,marketing_platform,admin,2025-10-06 14:19:56.254186,168.93.178.61,"New York, US",True,True,impossible_travel
E002874,U0129,basschristina,Legal,General Counsel,project_management,read,2025-10-06 14:29:57.254186,192.168.197.105,"San Francisco, US",True,False,
E002875,U0111,ofinley,Customer Support,Support Lead,project_management,download,2025-10-06 14:30:56.254186,84.170.251.121,"Singapore, SG",True,True,impossible_travel
E002876,U0180,xvang,HR,HR Manager,crm_system,read,2025-10-06 14:35:30.254186,192.168.16.131,"Tokyo, JP",True,False,
E002877,U0173,stanleynancy,IT,IT Support,source_code_repo,read,2025-10-06 14:46:09.254186,192.168.17.16,"Sydney, AU",True,False,
E002878,U0070,kcaldwell,Finance,Accountant,learning_portal,execute,2025-10-06 14:55:29.254186,192.168.145.173,"New York, US",True,False,
E002879,U0124,christopher60,Finance,Accountant,financial_database,read,2025-10-06 14:58:26.254186,192.168.246.213,"Toronto, CA",True,False,
E002880,U0141,ohayes,IT,CISO,source_code_repo,write,2025-10-06 15:00:27.254186,192.168.152.100,"San Francisco, US",True,False,
E002881,U0083,tina34,Customer Support,Support Lead,public_wiki,read,2025-10-06 15:05:28.254186,192.168.220.58,"Sydney, AU",True,False,
E002882,U0136,xwest,Customer Support,Support Manager,time_tracker,write,2025-10-06 15:06:53.254186,192.168.64.224,"Sydney, AU",True,False,
E002883,U0014,tasha01,Marketing,Marketing Specialist,public_wiki,write,2025-10-06 15:17:56.254186,192.168.241.93,"London, UK",True,False,
E002884,U0049,ryan59,IT,IT Manager,time_tracker,write,2025-10-06 15:21:23.254186,192.168.201.109,"Mumbai, IN",True,False,
E002885,U0159,rebeccabailey,Finance,Accountant,public_wiki,read,2025-10-06 15:22:19.254186,192.168.250.13,"Toronto, CA",True,False,
E002886,U0023,davisryan,Legal,General Counsel,learning_portal,execute,2025-10-06 15:22:30.254186,192.168.253.125,"Berlin, DE",True,False,
E002887,U0070,kcaldwell,Finance,Accountant,time_tracker,write,2025-10-06 15:24:59.254186,192.168.98.247,"New York, US",True,False,
E002888,U0137,stephen00,Operations,Operations Analyst,project_management,read,2025-10-06 15:44:11.254186,192.168.101.87,"Singapore, SG",True,False,
E002889,U0174,xwilliams,Operations,COO,analytics_dashboard,read,2025-10-06 15:45:22.254186,192.168.103.158,"London, UK",True,False,
E002890,U0111,ofinley,Customer Support,Support Lead,employee_directory,read,2025-10-06 15:48:24.254186,192.168.128.178,"New York, US",True,False,
E002891,U0061,edwardreyes,Sales,Sales Manager,sales_tools,write,2025-10-06 15:53:55.254186,192.168.50.140,"London, UK",True,False,
E002892,U0025,dwhite,Finance,Finance Manager,financial_database,read,2025-10-06 15:56:30.254186,192.168.241.166,"San Francisco, US",True,False,
E002893,U0106,martin86,Marketing,Content Creator,analytics_dashboard,read,2025-10-06 15:58:23.254186,192.168.176.210,"Sydney, AU",True,False,
E002894,U0062,nperry,Product,VP Product,project_management,write,2025-10-06 16:08:24.254186,192.168.242.9,"São Paulo, BR",True,False,
E002895,U0015,shawnmckay,Sales,Account Executive,crm_system,read,2025-10-06 16:12:20.254186,192.168.249.137,"Berlin, DE",True,False,
E002896,U0178,mitchellkathryn,Engineering,Senior Engineer,analytics_dashboard,execute,2025-10-06 16:16:38.254186,192.168.79.199,"Sydney, AU",True,False,
E002897,U0070,kcaldwell,Finance,Accountant,learning_portal,read,2025-10-06 16:21:50.254186,192.168.183.230,"New York, US",True,False,
E002898,U0121,kristina09,Product,Product Manager,public_wiki,read,2025-10-06 16:25:47.254186,192.168.33.88,"Singapore, SG",True,False,
E002899,U0084,joshuamccann,Product,Product Manager,analytics_dashboard,read,2025-10-06 16:25:52.254186,192.168.97.167,"São Paulo, BR",True,False,
E002900,U0030,brian97,Finance,Finance Manager,payroll_system,read,2025-10-06 16:30:48.254186,192.168.87.95,"Singapore, SG",True,False,
E002901,U0065,marycalhoun,Product,Product Manager,project_management,read,2025-10-06 16:32:19.254186,192.168.3.40,"Toronto, CA",True,False,
E002902,U0053,campbellelizabeth,HR,HR Specialist,employee_directory,read,2025-10-06 16:34:21.254186,192.168.19.65,"San Francisco, US",True,False,
E002903,U0104,patrickweeks,IT,CISO,employee_directory,read,2025-10-06 16:36:51.254186,192.168.1.3,"Singapore, SG",True,False,
E002904,U0093,smartinez,IT,System Admin,admin_panel,read,2025-10-06 16:38:51.254186,192.168.228.201,"Tokyo, JP",True,False,
E002905,U0158,fosterkyle,Legal,Paralegal,public_wiki,read,2025-10-06 16:44:19.254186,192.168.144.70,"São Paulo, BR",True,False,
E002906,U0144,elizabeth65,Product,Senior PM,analytics_dashboard,read,2025-10-06 16:49:32.254186,192.168.145.84,"Tokyo, JP",True,False,
E002907,U0140,sgarcia,Legal,Paralegal,employee_directory,read,2025-10-06 16:51:04.254186,192.168.172.101,"Singapore, SG",True,False,
E002908,U0164,jford,Customer Support,Support Manager,time_tracker,read,2025-10-06 17:03:35.254186,192.168.167.238,"Berlin, DE",True,False,
E002909,U0033,panderson,HR,HR Manager,payroll_system,read,2025-10-06 17:07:01.254186,192.168.76.27,"São Paulo, BR",True,False,
E002910,U0164,jford,Customer Support,Support Manager,time_tracker,read,2025-10-06 17:15:12.254186,192.168.204.82,"Berlin, DE",True,False,
E002911,U0180,xvang,HR,HR Manager,crm_system,execute,2025-10-06 17:15:47.254186,192.168.98.223,"Tokyo, JP",True,False,
E002912,U0160,kathleenrios,HR,Recruiter,crm_system,write,2025-10-06 17:17:22.254186,192.168.182.172,"Mumbai, IN",True,False,
E002913,U0140,sgarcia,Legal,Paralegal,time_tracker,read,2025-10-06 17:22:51.254186,192.168.234.131,"Singapore, SG",True,False,
E002914,U0053,campbellelizabeth,HR,HR Specialist,employee_directory,read,2025-10-06 17:22:53.254186,192.168.142.150,"San Francisco, US",True,False,
E002915,U0130,melissagarcia,Operations,Operations Analyst,company_news,read,2025-10-06 17:26:40.254186,192.168.139.31,"Tokyo, JP",True,False,
E002916,U0078,nicole48,IT,IT Manager,source_code_repo,execute,2025-10-06 17:27:17.254186,192.168.11.130,"Singapore, SG",True,False,
E002917,U0020,calebsmith,Sales,Sales Manager,sales_tools,execute,2025-10-06 17:28:26.254186,192.168.157.178,"Berlin, DE",True,False,
E002918,U0021,carlosjohnson,Legal,Paralegal,public_wiki,write,2025-10-06 17:36:50.254186,192.168.21.159,"London, UK",True,False,
E002919,U0008,michael41,Operations,COO,aws_console,delete,2025-10-07 05:08:56.254186,165.227.205.135,"New York, US",True,True,unusual_time
E002920,U0187,jon05,Legal,Paralegal,time_tracker,write,2025-10-07 09:03:09.254186,192.168.199.131,"Toronto, CA",True,False,
E002921,U0137,stephen00,Operations,Operations Analyst,company_news,read,2025-10-07 09:15:03.254186,192.168.242.219,"Singapore, SG",True,False,
E002922,U0019,jenniferross,Legal,General Counsel,project_management,download,2025-10-07 09:24:24.254186,192.168.67.245,"London, UK",True,False,
E002923,U0047,yreed,IT,CISO,company_news,download,2025-10-07 09:31:14.254186,192.168.63.225,"Berlin, DE",True,False,
E002924,U0011,josephwright,Engineering,Senior Engineer,vacation_calendar,read,2025-10-07 09:32:14.254186,192.168.104.210,"San Francisco, US",True,False,
E002925,U0179,lisawilkerson,IT,CISO,admin_panel,read,2025-10-07 09:35:12.254186,192.168.11.153,"Singapore, SG",True,False,
E002926,U0147,lynchdiane,IT,IT Manager,source_code_repo,read,2025-10-07 09:36:26.254186,192.168.155.80,"Mumbai, IN",True,False,
E002927,U0159,rebeccabailey,Finance,Accountant,analytics_dashboard,read,2025-10-07 09:36:50.254186,192.168.187.101,"Toronto, CA",True,False,
E002928,U0001,johnsonjoshua,Finance,Financial Analyst,financial_database,execute,2025-10-07 09:36:55.254186,192.168.191.128,"Singapore, SG",True,False,
E002929,U0198,xrush,Product,Senior PM,project_management,read,2025-10-07 09:39:47.254186,192.168.194.131,"Tokyo, JP",True,False,
E002930,U0101,andrea47,Finance,Controller,employee_directory,read,2025-10-07 09:39:51.254186,192.168.80.127,"Tokyo, JP",True,False,
E002931,U0086,moralescharles,Product,VP Product,vacation_calendar,execute,2025-10-07 09:48:15.254186,192.168.183.140,"Sydney, AU",True,False,
E002932,U0009,veronica83,Product,Product Manager,time_tracker,read,2025-10-07 09:51:30.254186,192.168.150.60,"San Francisco, US",True,False,
E002933,U0111,ofinley,Customer Support,Support Lead,source_code_repo,download,2025-10-07 09:51:56.254186,26.76.170.210,"New York, US",True,True,excessive_access
E002934,U0082,griffithleslie,Marketing,Content Creator,crm_system,read,2025-10-07 09:56:33.254186,192.168.202.201,"Toronto, CA",True,False,
E002935,U0053,campbellelizabeth,HR,HR Specialist,crm_system,read,2025-10-07 10:00:15.254186,192.168.221.154,"San Francisco, US",True,False,
E002936,U0182,fgilbert,Product,Senior PM,learning_portal,read,2025-10-07 10:07:49.254186,192.168.86.96,"Singapore, SG",True,False,
E002937,U0039,rodriguezsierra,Finance,Accountant,analytics_dashboard,write,2025-10-07 10:13:58.254186,192.168.134.60,"Tokyo, JP",True,False,
E002938,U0040,russellwilliams,HR,HR Director,time_tracker,read,2025-10-07 10:14:19.254186,192.168.145.133,"Tokyo, JP",True,False,
E002939,U0082,griffithleslie,Marketing,Content Creator,public_wiki,read,2025-10-07 10:18:36.254186,192.168.3.202,"Toronto, CA",True,False,
E002940,U0123,julie51,Customer Support,Support Agent,learning_portal,read,2025-10-07 10:19:09.254186,192.168.75.159,"London, UK",True,False,
E002941,U0015,shawnmckay,Sales,Account Executive,sales_tools,read,2025-10-07 10:25:50.254186,192.168.11.149,"Berlin, DE",True,False,
E002942,U0111,ofinley,Customer Support,Support Lead,time_tracker,execute,2025-10-07 10:28:36.254186,192.168.106.81,"New York, US",True,False,
E002943,U0193,sandra84,Legal,Paralegal,employee_directory,read,2025-10-07 10:31:02.254186,192.168.200.168,"Tokyo, JP",True,False,
E002944,U0089,donna23,Marketing,Content Creator,analytics_dashboard,read,2025-10-07 10:36:26.254186,192.168.197.57,"Berlin, DE",True,False,
E002945,U0067,shawnrogers,Engineering,Software Engineer,public_wiki,read,2025-10-07 10:38:45.254186,192.168.36.112,"Toronto, CA",True,False,
E002946,U0200,greenjorge,Finance,Controller,time_tracker,write,2025-10-07 10:39:34.254186,192.168.21.55,"San Francisco, US",True,False,
E002947,U0135,briannasmith,Finance,Finance Manager,public_wiki,read,2025-10-07 10:47:19.254186,192.168.229.251,"Singapore, SG",True,False,
E002948,U0133,lisahall,Product,Senior PM,source_code_repo,read,2025-10-07 10:56:01.254186,192.168.105.124,"Berlin, DE",True,False,
E002949,U0150,kimberly99,Engineering,Engineering Manager,project_management,read,2025-10-07 10:56:53.254186,192.168.160.19,"Tokyo, JP",True,False,
E002950,U0079,ppeters,Sales,VP Sales,vacation_calendar,write,2025-10-07 10:59:39.254186,192.168.105.219,"Toronto, CA",True,False,
E002951,U0167,samantha66,IT,IT Support,source_code_repo,read,2025-10-07 11:00:26.254186,192.168.249.8,"Toronto, CA",True,False,
E002952,U0133,lisahall,Product,Senior PM,source_code_repo,read,2025-10-07 11:03:43.254186,192.168.167.90,"Berlin, DE",True,False,
E002953,U0033,panderson,HR,HR Manager,analytics_dashboard,delete,2025-10-07 11:05:56.254186,197.99.91.82,"London, UK",True,True,impossible_travel
E002954,U0197,martinezjoel,Legal,General Counsel,employee_directory,read,2025-10-07 11:07:01.254186,192.168.163.152,"Sydney, AU",True,False,
E002955,U0096,hinesgregory,Sales,Account Executive,analytics_dashboard,read,2025-10-07 11:12:18.254186,192.168.228.174,"New York, US",True,False,
E002956,U0033,panderson,HR,HR Manager,learning_portal,read,2025-10-07 11:16:01.254186,192.168.223.200,"São Paulo, BR",True,False,
E002957,U0118,youngashley,HR,HR Specialist,payroll_system,read,2025-10-07 11:26:17.254186,192.168.7.163,"Berlin, DE",True,False,
E002958,U0070,kcaldwell,Finance,Accountant,time_tracker,write,2025-10-07 11:27:56.254186,192.168.67.69,"New York, US",True,False,
E002959,U0093,smartinez,IT,System Admin,company_news,read,2025-10-07 11:36:57.254186,192.168.108.155,"Tokyo, JP",True,False,
E002960,U0016,ericfarmer,Product,Product Manager,project_management,write,2025-10-07 11:49:56.254186,34.48.7.196,"New York, US",False,True,excessive_access
E002961,U0185,ruben95,Sales,VP Sales,analytics_dashboard,read,2025-10-07 11:55:37.254186,192.168.157.222,"London, UK",True,False,
E002962,U0012,wendytaylor,Finance,Controller,analytics_dashboard,read,2025-10-07 11:57:34.254186,192.168.227.161,"Tokyo, JP",True,False,
E002963,U0021,carlosjohnson,Legal,Paralegal,vacation_calendar,write,2025-10-07 12:01:05.254186,192.168.174.172,"London, UK",True,False,
E002964,U0028,ybaker,HR,HR Manager,payroll_system,read,2025-10-07 12:06:07.254186,192.168.140.52,"Mumbai, IN",True,False,
E002965,U0083,tina34,Customer Support,Support Lead,vacation_calendar,read,2025-10-07 12:20:49.254186,192.168.214.205,"Sydney, AU",True,False,
E002966,U0033,panderson,HR,HR Manager,payroll_system,write,2025-10-07 12:37:24.254186,192.168.34.162,"São Paulo, BR",True,False,
E002967,U0013,laurahenderson,Operations,Operations Analyst,company_news,execute,2025-10-07 12:38:12.254186,192.168.148.2,"Sydney, AU",True,False,
E002968,U0197,martinezjoel,Legal,General Counsel,public_wiki,write,2025-10-07 12:43:49.254186,192.168.111.22,"Sydney, AU",True,False,
E002969,U0161,kmaldonado,Engineering,DevOps Engineer,analytics_dashboard,read,2025-10-07 12:50:44.254186,192.168.254.238,"São Paulo, BR",True,False,
E002970,U0019,jenniferross,Legal,General Counsel,employee_directory,read,2025-10-07 13:00:47.254186,192.168.233.152,"London, UK",True,False,
E002971,U0090,ocarter,Legal,General Counsel,public_wiki,read,2025-10-07 13:01:39.254186,192.168.199.220,"São Paulo, BR",True,False,
E002972,U0060,joshuajones,Product,Senior PM,vacation_calendar,read,2025-10-07 13:01:57.254186,192.168.154.73,"Sydney, AU",True,False,
E002973,U0089,donna23,Marketing,Content Creator,crm_system,download,2025-10-07 13:02:19.254186,192.168.138.54,"Berlin, DE",True,False,
E002974,U0180,xvang,HR,HR Manager,crm_system,read,2025-10-07 13:04:10.254186,192.168.42.48,"Tokyo, JP",True,False,
E002975,U0166,benjaminzimmerman,HR,HR Manager,learning_portal,read,2025-10-07 13:06:55.254186,192.168.58.252,"São Paulo, BR",True,False,
E002976,U0004,helenpeterson,Product,Product Manager,learning_portal,read,2025-10-07 13:07:36.254186,192.168.251.102,"Berlin, DE",True,False,
E002977,U0087,davidduran,Operations,COO,time_tracker,read,2025-10-07 13:08:13.254186,192.168.19.155,"San Francisco, US",True,False,
E002978,U0037,gracefarrell,Sales,Account Executive,time_tracker,read,2025-10-07 13:12:02.254186,192.168.88.214,"San Francisco, US",True,False,
E002979,U0164,jford,Customer Support,Support Manager,crm_system,read,2025-10-07 13:15:12.254186,192.168.140.41,"Berlin, DE",True,False,
E002980,U0063,wwoods,Product,Product Manager,time_tracker,read,2025-10-07 13:15:59.254186,192.168.209.147,"Toronto, CA",True,False,
E002981,U0199,raymond43,Engineering,Software Engineer,public_wiki,read,2025-10-07 13:21:11.254186,192.168.218.75,"Toronto, CA",True,False,
E002982,U0097,ecosta,IT,IT Support,vacation_calendar,read,2025-10-07 13:25:42.254186,192.168.105.174,"Berlin, DE",True,False,
E002983,U0058,stephanie79,Marketing,CMO,vacation_calendar,read,2025-10-07 13:32:36.254186,192.168.236.6,"San Francisco, US",True,False,
E002984,U0010,nadams,Customer Support,Support Lead,time_tracker,read,2025-10-07 13:41:45.254186,192.168.133.196,"Singapore, SG",True,False,
E002985,U0046,sheila14,Product,Product Manager,company_news,read,2025-10-07 13:57:16.254186,192.168.171.215,"Singapore, SG",True,False,
E002986,U0040,russellwilliams,HR,HR Director,crm_system,read,2025-10-07 14:06:22.254186,192.168.74.71,"Tokyo, JP",True,False,
E002987,U0012,wendytaylor,Finance,Controller,payroll_system,write,2025-10-07 14:08:43.254186,192.168.119.115,"Tokyo, JP",True,False,
E002988,U0135,briannasmith,Finance,Finance Manager,public_wiki,download,2025-10-07 14:11:15.254186,192.168.180.83,"Singapore, SG",True,False,
E002989,U0197,martinezjoel,Legal,General Counsel,employee_directory,write,2025-10-07 14:13:36.254186,192.168.113.181,"Sydney, AU",True,False,
E002990,U0059,wcole,Customer Support,Support Manager,crm_system,read,2025-10-07 14:21:26.254186,192.168.240.10,"San Francisco, US",True,False,
E002991,U0166,benjaminzimmerman,HR,HR Manager,payroll_system,read,2025-10-07 14:26:27.254186,192.168.207.104,"São Paulo, BR",True,False,
E002992,U0163,dhayes,IT,IT Support,admin_panel,read,2025-10-07 14:26:35.254186,192.168.194.140,"Toronto, CA",True,False,
E002993,U0145,michael98,Marketing,Content Creator,crm_system,read,2025-10-07 14:28:03.254186,192.168.222.226,"Singapore, SG",True,False,
E002994,U0043,josephcobb,Operations,Operations Analyst,time_tracker,read,2025-10-07 14:29:44.254186,192.168.212.232,"Singapore, SG",True,False,
E002995,U0156,tberry,Customer Support,Support Manager,public_wiki,read,2025-10-07 14:34:15.254186,192.168.10.4,"Singapore, SG",True,False,
E002996,U0140,sgarcia,Legal,Paralegal,time_tracker,write,2025-10-07 14:44:26.254186,192.168.103.119,"Singapore, SG",True,False,
E002997,U0058,stephanie79,Marketing,CMO,company_news,read,2025-10-07 14:46:08.254186,192.168.179.16,"San Francisco, US",True,False,
E002998,U0194,manuel15,HR,HR Manager,payroll_system,read,2025-10-07 14:56:06.254186,192.168.89.196,"Tokyo, JP",True,False,
E002999,U0024,powellmatthew,IT,IT Manager,aws_console,execute,2025-10-07 14:59:27.254186,192.168.68.157,"New York, US",True,False,
E003000,U0083,tina34,Customer Support,Support Lead,public_wiki,write,2025-10-07 15:07:59.254186,192.168.15.122,"Sydney, AU",True,False,
E003001,U0027,ntucker,HR,HR Specialist,employee_directory,execute,2025-10-07 15:13:39.254186,192.168.82.227,"Mumbai, IN",True,False,
E003002,U0164,jford,Customer Support,Support Manager,crm_system,write,2025-10-07 15:16:57.254186,192.168.86.114,"Berlin, DE",True,False,
E003003,U0053,campbellelizabeth,HR,HR Specialist,crm_system,read,2025-10-07 15:17:29.254186,192.168.138.155,"San Francisco, US",True,False,
E003004,U0147,lynchdiane,IT,IT Manager,admin_panel,read,2025-10-07 15:25:24.254186,192.168.57.101,"Mumbai, IN",True,False,
E003005,U0052,rramos,IT,System Admin,source_code_repo,read,2025-10-07 15:35:44.254186,192.168.23.68,"Mumbai, IN",True,False,
E003006,U0169,sabrinacollins,Legal,General Counsel,employee_directory,write,2025-10-07 15:39:24.254186,192.168.61.209,"São Paulo, BR",True,False,
E003007,U0138,cjoseph,Marketing,Marketing Manager,analytics_dashboard,read,2025-10-07 15:40:13.254186,192.168.74.210,"São Paulo, BR",True,False,
E003008,U0119,alan09,IT,IT Manager,source_code_repo,read,2025-10-07 15:58:38.254186,192.168.155.63,"Berlin, DE",True,False,
E003009,U0175,amandacollins,IT,IT Manager,source_code_repo,read,2025-10-07 16:04:01.254186,192.168.57.89,"Mumbai, IN",True,False,
E003010,U0106,martin86,Marketing,Content Creator,employee_directory,read,2025-10-07 16:05:16.254186,192.168.43.8,"Sydney, AU",True,False,
E003011,U0175,amandacollins,IT,IT Manager,source_code_repo,read,2025-10-07 16:07:02.254186,192.168.101.16,"Mumbai, IN",True,False,
E003012,U0083,tina34,Customer Support,Support Lead,vacation_calendar,read,2025-10-07 16:11:12.254186,192.168.181.69,"Sydney, AU",True,False,
E003013,U0041,gomezanita,Sales,Sales Rep,analytics_dashboard,execute,2025-10-07 16:12:06.254186,192.168.148.121,"Berlin, DE",True,False,
E003014,U0051,christinaturner,Engineering,Software Engineer,employee_directory,read,2025-10-07 16:17:12.254186,192.168.42.151,"New York, US",True,False,
E003015,U0064,tracynelson,Finance,Accountant,vacation_calendar,read,2025-10-07 16:19:12.254186,192.168.181.51,"San Francisco, US",True,False,
E003016,U0173,stanleynancy,IT,IT Support,aws_console,read,2025-10-07 16:28:01.254186,192.168.77.69,"Sydney, AU",True,False,
E003017,U0111,ofinley,Customer Support,Support Lead,crm_system,read,2025-10-07 16:40:39.254186,192.168.98.205,"New York, US",True,False,
E003018,U0031,leonardjoe,Customer Support,Support Agent,employee_directory,read,2025-10-07 16:40:53.254186,192.168.181.248,"Tokyo, JP",True,False,
E003019,U0141,ohayes,IT,CISO,security_logs,execute,2025-10-07 16:56:36.254186,192.168.230.61,"San Francisco, US",True,False,
E003020,U0175,amandacollins,IT,IT Manager,admin_panel,write,2025-10-07 16:59:38.254186,192.168.6.210,"Mumbai, IN",True,False,
E003021,U0159,rebeccabailey,Finance,Accountant,public_wiki,write,2025-10-07 16:59:45.254186,192.168.41.200,"Toronto, CA",True,False,
E003022,U0117,danielle64,Engineering,Software Engineer,source_code_repo,write,2025-10-07 17:00:56.254186,192.168.38.169,"London, UK",True,False,
E003023,U0125,xcarson,HR,HR Specialist,employee_directory,read,2025-10-07 17:05:07.254186,192.168.252.221,"Toronto, CA",True,False,
E003024,U0012,wendytaylor,Finance,Controller,analytics_dashboard,read,2025-10-07 17:16:08.254186,192.168.66.2,"Tokyo, JP",True,False,
E003025,U0018,davidalvarez,Customer Support,Support Manager,vacation_calendar,read,2025-10-07 17:20:49.254186,192.168.70.39,"Singapore, SG",True,False,
E003026,U0152,reeddaniel,HR,HR Specialist,crm_system,read,2025-10-07 17:29:28.254186,192.168.209.19,"Tokyo, JP",True,False,
E003027,U0130,melissagarcia,Operations,Operations Analyst,company_news,read,2025-10-07 17:31:16.254186,192.168.30.48,"Tokyo, JP",True,False,
E003028,U0065,marycalhoun,Product,Product Manager,time_tracker,read,2025-10-07 17:39:27.254186,192.168.13.84,"Toronto, CA",True,False,
E003029,U0026,pearsonamber,HR,HR Director,employee_directory,write,2025-10-07 17:39:58.254186,192.168.115.165,"Toronto, CA",True,False,
E003030,U0095,perezemily,Customer Support,Support Lead,public_wiki,read,2025-10-07 17:41:13.254186,192.168.82.91,"Singapore, SG",True,False,
E003031,U0001,johnsonjoshua,Finance,Financial Analyst,learning_portal,download,2025-10-07 17:45:20.254186,192.168.136.76,"Singapore, SG",True,False,
E003032,U0112,crystalmccall,Marketing,CMO,employee_directory,read,2025-10-08 09:03:17.254186,192.168.134.103,"Mumbai, IN",True,False,
E003033,U0099,edwardsmarcus,HR,HR Specialist,employee_directory,read,2025-10-08 09:10:46.254186,192.168.168.238,"Berlin, DE",True,False,
E003034,U0102,lancesmith,Product,VP Product,project_management,read,2025-10-08 09:16:55.254186,192.168.222.123,"Tokyo, JP",True,False,
E003035,U0038,bradley52,Engineering,Senior Engineer,vacation_calendar,read,2025-10-08 09:20:22.254186,192.168.63.75,"New York, US",True,False,
E003036,U0149,reesejason,Marketing,Marketing Specialist,public_wiki,write,2025-10-08 09:21:02.254186,192.168.29.178,"London, UK",True,False,
E003037,U0016,ericfarmer,Product,Product Manager,analytics_dashboard,read,2025-10-08 09:21:44.254186,192.168.121.6,"New York, US",True,False,
E003038,U0190,stewartkyle,Operations,COO,project_management,read,2025-10-08 09:31:10.254186,192.168.207.105,"Berlin, DE",True,False,
E003039,U0048,jonathanfletcher,HR,HR Director,payroll_system,read,2025-10-08 09:33:53.254186,192.168.23.79,"Berlin, DE",True,False,
E003040,U0164,jford,Customer Support,Support Manager,crm_system,read,2025-10-08 09:36:58.254186,192.168.153.28,"Berlin, DE",True,False,
E003041,U0097,ecosta,IT,IT Support,aws_console,read,2025-10-08 09:44:51.254186,192.168.201.177,"Berlin, DE",True,False,
E003042,U0185,ruben95,Sales,VP Sales,vacation_calendar,write,2025-10-08 09:53:21.254186,192.168.173.245,"London, UK",True,False,
E003043,U0060,joshuajones,Product,Senior PM,vacation_calendar,write,2025-10-08 09:57:22.254186,192.168.31.252,"Sydney, AU",True,False,
E003044,U0037,gracefarrell,Sales,Account Executive,analytics_dashboard,read,2025-10-08 10:03:31.254186,192.168.91.170,"San Francisco, US",True,False,
E003045,U0157,lauriemontgomery,Legal,Paralegal,public_wiki,read,2025-10-08 10:06:44.254186,192.168.238.168,"Toronto, CA",True,False,
E003046,U0090,ocarter,Legal,General Counsel,project_management,write,2025-10-08 10:14:50.254186,192.168.171.123,"São Paulo, BR",True,False,
E003047,U0003,jennifermiles,Finance,Accountant,time_tracker,read,2025-10-08 10:16:12.254186,192.168.161.78,"Mumbai, IN",True,False,
E003048,U0116,steve07,Customer Support,Support Manager,employee_directory,read,2025-10-08 10:22:49.254186,192.168.11.241,"Berlin, DE",True,False,
E003049,U0157,lauriemontgomery,Legal,Paralegal,employee_directory,read,2025-10-08 10:27:40.254186,192.168.89.221,"Toronto, CA",True,False,
E003050,U0113,tjackson,Product,VP Product,analytics_dashboard,read,2025-10-08 10:30:24.254186,192.168.161.250,"Tokyo, JP",True,False,
E003051,U0141,ohayes,IT,CISO,security_logs,write,2025-10-08 10:33:01.254186,192.168.89.150,"San Francisco, US",True,False,
E003052,U0059,wcole,Customer Support,Support Manager,employee_directory,read,2025-10-08 10:34:18.254186,192.168.136.123,"San Francisco, US",True,False,
E003053,U0160,kathleenrios,HR,Recruiter,payroll_system,read,2025-10-08 10:35:00.254186,192.168.173.148,"Mumbai, IN",True,False,
E003054,U0118,youngashley,HR,HR Specialist,company_news,read,2025-10-08 10:35:14.254186,192.168.42.177,"Berlin, DE",True,False,
E003055,U0160,kathleenrios,HR,Recruiter,public_wiki,read,2025-10-08 10:37:07.254186,192.168.175.110,"Mumbai, IN",True,False,
E003056,U0161,kmaldonado,Engineering,DevOps Engineer,public_wiki,read,2025-10-08 10:47:20.254186,192.168.171.132,"São Paulo, BR",True,False,
E003057,U0012,wendytaylor,Finance,Controller,payroll_system,read,2025-10-08 10:57:12.254186,192.168.85.158,"Tokyo, JP",True,False,
E003058,U0063,wwoods,Product,Product Manager,source_code_repo,read,2025-10-08 11:06:05.254186,192.168.143.175,"Toronto, CA",True,False,
E003059,U0025,dwhite,Finance,Finance Manager,learning_portal,write,2025-10-08 11:07:19.254186,192.168.189.207,"San Francisco, US",True,False,
E003060,U0150,kimberly99,Engineering,Engineering Manager,analytics_dashboard,read,2025-10-08 11:08:20.254186,192.168.241.158,"Tokyo, JP",True,False,
E003061,U0101,andrea47,Finance,Controller,employee_directory,read,2025-10-08 11:18:15.254186,192.168.242.159,"Tokyo, JP",True,False,
E003062,U0163,dhayes,IT,IT Support,admin_panel,read,2025-10-08 11:31:19.254186,192.168.131.43,"Toronto, CA",True,False,
E003063,U0140,sgarcia,Legal,Paralegal,employee_directory,download,2025-10-08 11:37:38.254186,192.168.45.65,"Singapore, SG",True,False,
E003064,U0094,cmiller,HR,HR Specialist,employee_directory,read,2025-10-08 11:38:19.254186,192.168.8.241,"Mumbai, IN",True,False,
E003065,U0096,hinesgregory,Sales,Account Executive,analytics_dashboard,read,2025-10-08 11:43:24.254186,192.168.118.160,"New York, US",True,False,
E003066,U0194,manuel15,HR,HR Manager,project_management,download,2025-10-08 11:53:56.254186,41.253.251.66,"Tokyo, JP",True,True,excessive_access
E003067,U0024,powellmatthew,IT,IT Manager,aws_console,read,2025-10-08 12:05:26.254186,192.168.225.97,"New York, US",True,False,
